runs|run|machine|data_block|wal_block|wal_segment|scale|mode|tps|base_tps|tps_coeff|wal_diff|checkpoints_all|checkpoints_timed|checkpoints_req|buffers_all|buffers_checkpoint|buffers_clean|buffers_backend|buffers_alloc|cpu_total_time|dev_tps|dev_kbps|io_bps|io_tps
3|20220427-fpw|i5|8|32|16|50|ro|126651|127973|1.0104381331375196|7886|1|1|0|11121|723|0|10398|31655|101|1|110|561|2
3|20220427-fpw|i5|8|64|16|50|ro|126892|127973|1.0085190555748196|16228|1|1|0|11098|722|0|10377|31596|101|1|287|1068|3
3|20220427-fpw|i5|16|1|16|50|ro|124858|127973|1.0249483413157348|210|1|1|0|5432|384|0|5048|15988|101|1|280|1220|4
3|20220427-fpw|i5|16|2|16|50|ro|120079|127973|1.0657400544641444|483|1|1|0|5648|400|0|5249|16624|107|1|226|883|3
3|20220427-fpw|i5|16|4|16|50|ro|123366|127973|1.0373441628973947|725|1|1|0|5498|389|0|5109|16182|104|1|148|662|2
3|20220427-fpw|i5|16|8|16|50|ro|122172|127973|1.0474822381560422|2819|1|1|0|5552|393|0|5159|16340|105|1|136|936|3
3|20220427-fpw|i5|16|16|16|50|ro|124102|127973|1.03119208393096|4537|1|1|0|5465|387|0|5079|16086|102|1|223|1043|3
3|20220427-fpw|i5|16|32|16|50|ro|123528|127973|1.0359837445761284|5805|1|1|0|5491|388|0|5102|16161|103|1|206|1048|3
3|20220427-fpw|i5|16|64|16|50|ro|124261|127973|1.0298726068517072|14913|1|1|0|5458|386|0|5072|16065|103|1|130|546|2
3|20220427-fpw|i5|32|1|16|50|ro|123994|127973|1.0320902624320532|339|1|1|0|2637|203|0|2434|8038|102|1|249|1272|4
3|20220427-fpw|i5|32|2|16|50|ro|124161|127973|1.0307020723093403|379|1|1|0|2633|203|0|2430|8028|102|1|262|1329|4
3|20220427-fpw|i5|32|4|16|50|ro|125015|127973|1.0236611606607207|1362|1|1|0|2615|202|0|2414|7971|102|1|115|551|2
3|20220427-fpw|i5|32|8|16|50|ro|124166|127973|1.0306605673050593|1336|1|1|0|2633|203|0|2430|8027|103|1|275|1443|4
3|20220427-fpw|i5|32|16|16|50|ro|121941|127973|1.0494665452964957|3515|1|1|0|2681|207|0|2475|8173|104|1|347|1299|4
3|20220427-fpw|i5|32|32|16|50|ro|121472|127973|1.0535185063224446|10726|1|1|0|2692|208|0|2484|8206|104|1|476|1453|4
3|20220427-fpw|i5|32|64|16|50|ro|123075|127973|1.0397968718261223|19909|1|1|0|2657|205|0|2452|8097|103|1|319|1353|4
3|20220427-fpw|i5|1|1|16|50|rw|19641|20710|1.0544269640038695|14504981545|3|3|0|8875265|1889662|927619|6057983|3984503|82|5874|35225|74147|27206
3|20220427-fpw|i5|1|2|16|50|rw|19482|20710|1.063032542860076|14195747621|3|3|0|8579250|1923410|935234|5720608|3905882|81|5693|34090|71863|26922
3|20220427-fpw|i5|1|4|16|50|rw|20459|20710|1.0122684393176598|14172187048|3|3|0|9091106|1713341|890362|6487403|4260640|86|5296|32924|69237|29419
3|20220427-fpw|i5|1|8|16|50|rw|20168|20710|1.0268742562475208|14247844028|3|3|0|9121060|1748017|902988|6470054|4257312|85|5034|46388|97489|27650
3|20220427-fpw|i5|1|16|16|50|rw|18906|20710|1.0954194435628901|14695141315|3|3|0|9202784|1952887|961438|6288459|4133091|85|4543|69645|143289|24326
3|20220427-fpw|i5|1|32|16|50|rw|13599|20710|1.5229060960364733|17318821994|5|5|0|9323834|3139480|1321822|4862534|3505278|85|3830|104922|217894|20745
3|20220427-fpw|i5|1|64|16|50|rw|14329|20710|1.4453206783446158|16710021507|4|4|0|9323255|2888384|1254655|5180216|3704246|87|3852|179650|388371|20524
3|20220427-fpw|i5|2|1|16|50|rw|20086|20710|1.0310664144180026|13270329336|3|3|0|3530713|1162419|880263|1488032|990735|82|4849|30140|64073|26726
3|20220427-fpw|i5|2|2|16|50|rw|20190|20710|1.0257553244180286|12938408388|3|3|0|3544734|1152963|873574|1518197|984759|80|4658|29186|62098|26021
3|20220427-fpw|i5|2|4|16|50|rw|21176|20710|0.9779939554212316|13046184617|3|3|0|3670349|1110081|838224|1722044|1007725|83|4118|27276|58219|27843
3|20220427-fpw|i5|2|8|16|50|rw|20569|20710|1.006854975934659|13168751946|3|3|0|3706827|1144179|866899|1695750|1009623|84|3895|41489|86470|26278
3|20220427-fpw|i5|2|16|16|50|rw|19467|20710|1.0638516463759182|13381379395|3|3|0|3678066|1211606|911889|1554571|1027236|83|3450|62716|131904|23277
3|20220427-fpw|i5|2|32|16|50|rw|13461|20710|1.538518683604487|15341526551|5|5|0|4050226|1745688|958529|1346008|1025352|85|2986|102078|209188|19832
3|20220427-fpw|i5|2|64|16|50|rw|14272|20710|1.4510930493273542|14918029571|4|4|0|4097421|1645053|988756|1463612|1031681|84|2904|173516|377569|19584
3|20220427-fpw|i5|4|1|16|50|rw|20488|20710|1.010835611089418|12198212643|3|3|0|1625890|504615|475485|645790|481167|82|4793|28768|61327|26822
3|20220427-fpw|i5|4|2|16|50|rw|20130|20710|1.0288127173373074|12020882535|3|3|0|1679484|518968|467195|693321|477121|81|4655|28598|60535|26374
3|20220427-fpw|i5|4|4|16|50|rw|21331|20710|0.970887440813839|12037824734|3|3|0|1689546|489888|471358|728299|487380|83|4030|25678|55434|27743
3|20220427-fpw|i5|4|8|16|50|rw|20796|20710|0.9958645893441046|12094342263|3|3|0|1728954|503254|481299|744401|489375|84|3810|39763|83640|26180
3|20220427-fpw|i5|4|16|16|50|rw|19584|20710|1.0574959150326797|12227766728|3|3|0|1733169|531598|480685|720887|488964|81|3360|62410|129054|23015
3|20220427-fpw|i5|4|32|16|50|rw|13581|20710|1.5249245269125984|13334699024|5|5|0|1918530|766189|506478|645863|493405|84|2902|95881|205917|19973
3|20220427-fpw|i5|4|64|16|50|rw|14386|20710|1.4395940497706103|13134552970|4|4|0|1867466|721676|490782|655008|492363|83|2797|166715|372676|19440
3|20220427-fpw|i5|8|1|16|50|rw|20470|20710|1.011724474841231|12131956000|3|3|0|822590|243053|242190|337348|237180|82|4773|28587|61733|26893
3|20220427-fpw|i5|8|2|16|50|rw|20172|20710|1.0266706325599841|11932005192|3|3|0|811044|246483|241249|323312|234522|82|4642|27887|60326|26457
3|20220427-fpw|i5|8|4|16|50|rw|20982|20710|0.9870365074826042|11980020548|3|3|0|825989|238956|249318|337716|239285|84|4041|25601|55697|27961
3|20220427-fpw|i5|8|8|16|50|rw|20710|20710|1|11935327171|3|3|0|829749|241289|246321|342138|238837|83|3794|39475|83499|26224
3|20220427-fpw|i5|8|16|16|50|rw|19483|20710|1.0629779808037776|12156703792|3|3|0|850456|255698|249145|345612|240158|83|3359|62304|129729|23168
3|20220427-fpw|i5|8|32|16|50|rw|13529|20710|1.530785719565378|13220664478|5|5|0|925335|364872|251447|309017|240724|86|2896|97473|207206|20128
3|20220427-fpw|i5|8|64|16|50|rw|14229|20710|1.4554782486471292|13040947901|4|4|0|904008|346935|256320|300753|241356|86|2789|179150|374401|19518
3|20220427-fpw|i5|16|1|16|50|rw|19819|20710|1.0449568595791916|12303264288|3|3|0|411614|128646|120131|162838|117665|87|4845|28872|63017|27564
3|20220427-fpw|i5|16|2|16|50|rw|18883|20710|1.0967536937986548|12284818103|3|3|0|414312|135087|118459|160765|117788|89|4840|28883|62943|27848
3|20220427-fpw|i5|16|4|16|50|rw|20109|20710|1.02988711522204|12210309173|3|3|0|415227|127039|120081|168107|119499|88|4131|26334|57240|28685
3|20220427-fpw|i5|16|8|16|50|rw|19818|20710|1.0450095872439196|12206842568|3|3|0|419320|128867|119825|170627|119950|88|3905|39927|86402|27101
3|20220427-fpw|i5|16|16|16|50|rw|18804|20710|1.101361412465433|12326353142|3|3|0|425556|136666|120096|168795|119796|87|3436|62633|133438|23947
3|20220427-fpw|i5|16|32|16|50|rw|13211|20710|1.567633033078495|13453708901|5|5|0|470886|193121|127104|150662|119576|88|2908|99573|209911|20324
3|20220427-fpw|i5|16|64|16|50|rw|14106|20710|1.4681695732312492|13195062235|4|4|0|454178|182027|117245|154907|119577|88|2788|165743|377854|19665
3|20220427-fpw|i5|32|1|16|50|rw|18627|20710|1.1118269179148548|12472045561|3|3|0|208695|68855|59357|80483|58763|93|4977|29471|64574|28601
3|20220427-fpw|i5|32|2|16|50|rw|18440|20710|1.1231019522776573|12334830025|3|3|0|207629|69842|57487|80301|58550|92|4893|29563|63708|28325
3|20220427-fpw|i5|32|4|16|50|rw|18798|20710|1.1017129481859773|12424391372|3|3|0|213232|69190|59461|84582|59789|95|4268|26541|59064|29721
3|20220427-fpw|i5|32|8|16|50|rw|18702|20710|1.1073681959148753|12335681222|3|3|0|213340|69195|59086|85059|59690|93|4025|42306|88959|28039
3|20220427-fpw|i5|32|16|16|50|rw|17675|20710|1.1717114568599718|12486944468|4|4|0|211018|72557|59585|78876|59429|94|3582|65459|138550|25054
3|20220427-fpw|i5|32|32|16|50|rw|12652|20710|1.6368953525134367|13714725480|5|5|0|238866|102419|59470|76977|59747|97|3030|101077|219380|21294
3|20220427-fpw|i5|32|64|16|50|rw|14245|20710|1.453843453843454|13050731001|4|4|0|215403|90223|55546|69635|58985|93|2882|180377|390847|20393
3|20220427-fpw|i5|1|1|16|250|ro|106376|105771|0.9943126269083252|178|1|1|0|110505|4|375|110126|104733271|99|53|469|1219|56
3|20220427-fpw|i5|1|2|16|250|ro|108405|105771|0.9757022277570223|492|1|1|0|106236|4|635|105597|104388102|98|64|502|1209|67
3|20220427-fpw|i5|1|4|16|250|ro|106371|105771|0.9943593648644837|353|1|1|0|105440|4|385|105051|104700072|99|62|555|1414|64
3|20220427-fpw|i5|1|8|16|250|ro|107224|105771|0.9864489293441767|371|1|1|0|107370|4|342|107024|104340099|98|51|514|1665|54
3|20220427-fpw|i5|1|16|16|250|ro|105808|105771|0.9996503099954634|256|1|1|0|109845|4|400|109442|105107170|100|59|591|1750|62
3|20220427-fpw|i5|1|32|16|250|ro|106523|105771|0.9929404917247918|7811|1|1|0|110324|4|317|110003|104882720|99|62|462|1263|64
3|20220427-fpw|i5|1|64|16|250|ro|105893|105771|0.998847893628474|4834|1|1|0|110907|4|389|110515|104876155|100|64|664|2098|67
3|20220427-fpw|i5|2|1|16|250|ro|106192|105771|0.9960354828989001|244|1|1|0|62020|3|417|61600|100582691|99|59|492|1439|62
3|20220427-fpw|i5|2|2|16|250|ro|107735|105771|0.9817700840024133|236|1|1|0|61110|3|404|60704|100723500|97|61|484|1384|64
3|20220427-fpw|i5|2|4|16|250|ro|106197|105771|0.9959885872482274|1240|1|1|0|62345|3|553|61788|100555595|99|47|595|1686|50
3|20220427-fpw|i5|2|8|16|250|ro|106119|105771|0.9967206626523054|2049|1|1|0|63089|3|557|62529|100935574|99|48|579|1617|51
3|20220427-fpw|i5|2|16|16|250|ro|104738|105771|1.0098627050354216|2720|1|1|0|63921|3|455|63463|101070804|100|49|492|1401|53
3|20220427-fpw|i5|2|32|16|250|ro|105159|105771|1.0058197586511854|8261|1|1|0|63307|3|404|62900|100799491|101|53|573|1600|55
3|20220427-fpw|i5|2|64|16|250|ro|106651|105771|0.9917487881032526|3293|1|1|0|62775|3|599|62173|100691547|99|27|379|1240|30
3|20220427-fpw|i5|4|1|16|250|ro|105173|105771|1.0056858699476101|158|1|1|0|31556|3|316|31237|99713970|101|53|444|1337|55
3|20220427-fpw|i5|4|2|16|250|ro|104342|105771|1.0136953479902628|295|1|1|0|31816|3|280|31533|99716604|100|48|390|1013|51
3|20220427-fpw|i5|4|4|16|250|ro|107074|105771|0.9878308459570017|1170|1|1|0|31095|3|317|30775|99350588|98|24|297|957|27
3|20220427-fpw|i5|4|8|16|250|ro|106058|105771|0.9972939335080805|675|1|1|0|31276|3|284|30988|99782460|99|58|698|2050|61
3|20220427-fpw|i5|4|16|16|250|ro|105710|105771|1.000577050420963|3994|1|1|0|31388|3|209|31176|99806421|100|38|453|1495|41
3|20220427-fpw|i5|4|32|16|250|ro|105695|105771|1.0007190500969771|7304|1|1|0|31501|3|247|31249|99647439|100|25|461|1577|28
3|20220427-fpw|i5|4|64|16|250|ro|105519|105771|1.0023881954908596|17923|1|1|0|31445|3|252|31190|99689939|100|38|328|964|41
3|20220427-fpw|i5|8|1|16|250|ro|106002|105771|0.9978207958340408|227|1|1|0|11143|2|180|10961|98536993|99|40|454|1515|42
3|20220427-fpw|i5|8|2|16|250|ro|106491|105771|0.9932388652562189|251|1|1|0|11026|2|157|10867|97908778|98|25|346|893|28
3|20220427-fpw|i5|8|4|16|250|ro|105126|105771|1.0061354945493979|1444|1|1|0|11219|2|162|11055|98554446|100|15|441|1475|19
3|20220427-fpw|i5|8|8|16|250|ro|105771|105771|1|2277|1|1|0|11123|2|197|10923|98755375|99|24|587|1746|27
3|20220427-fpw|i5|8|16|16|250|ro|105431|105771|1.0032248579639764|824|1|1|0|11187|2|193|10992|98579810|99|15|294|863|18
3|20220427-fpw|i5|8|32|16|250|ro|104643|105771|1.0107795074682493|3529|1|1|0|11220|2|165|11053|98388331|100|26|453|1202|28
3|20220427-fpw|i5|8|64|16|250|ro|104860|105771|1.0086877741750906|18705|1|1|0|11220|2|155|11061|98574095|100|15|407|1353|17
3|20220427-fpw|i5|16|1|16|250|ro|97475|105771|1.085109002308284|260|1|1|0|4863|0|138|4726|98071665|109|20|387|1060|23
3|20220427-fpw|i5|16|2|16|250|ro|94844|105771|1.1152102399730084|705|1|1|0|4998|0|115|4884|98218917|112|42|665|1795|46
3|20220427-fpw|i5|16|4|16|250|ro|96704|105771|1.0937603408338847|1456|1|1|0|4896|0|107|4788|98332835|109|14|492|1291|18
3|20220427-fpw|i5|16|8|16|250|ro|96371|105771|1.0975397163046974|1422|1|1|0|4913|0|161|4751|98256475|110|12|502|1395|15
3|20220427-fpw|i5|16|16|16|250|ro|97246|105771|1.0876642741089608|5955|1|1|0|4866|0|117|4750|98215393|109|11|493|1423|14
3|20220427-fpw|i5|16|32|16|250|ro|97288|105771|1.0871947208288792|10559|1|1|0|4866|0|148|4718|98035500|109|7|277|936|9
3|20220427-fpw|i5|16|64|16|250|ro|97570|105771|1.084052475146049|12055|1|1|0|4840|0|154|4686|98270481|108|8|491|1548|11
3|20220427-fpw|i5|32|1|16|250|ro|84616|105771|1.2500118180958684|324|1|1|0|2133|0|56|2076|97539137|124|38|526|1831|41
3|20220427-fpw|i5|32|2|16|250|ro|83882|105771|1.2609499058200806|531|1|1|0|2151|0|64|2086|98015572|125|42|530|1791|45
3|20220427-fpw|i5|32|4|16|250|ro|85660|105771|1.2347770254494512|356|1|1|0|2103|0|98|2005|98009978|122|6|585|1915|10
3|20220427-fpw|i5|32|8|16|250|ro|85175|105771|1.241808042265923|1152|1|1|0|2112|0|123|1991|97884749|123|5|528|1860|9
3|20220427-fpw|i5|32|16|16|250|ro|83971|105771|1.2596134379726334|3382|1|1|0|2145|0|64|2081|98029575|125|5|499|1649|10
3|20220427-fpw|i5|32|32|16|250|ro|83998|105771|1.2592085525845853|9284|1|1|0|2142|0|102|2040|97994708|125|6|524|1753|9
3|20220427-fpw|i5|32|64|16|250|ro|84527|105771|1.251327978042519|19210|1|1|0|2130|0|123|2007|98081586|124|6|558|1796|10
3|20220427-fpw|i5|1|1|16|250|rw|13967|17566|1.2576788143481064|24008433581|4|4|0|51455218|135965|1115120|50204132|40154040|79|18192|106100|225908|35794
3|20220427-fpw|i5|1|2|16|250|rw|14119|17566|1.2441391033359304|23634858226|4|4|0|51654885|126347|1103784|50424754|40353730|80|17939|104579|223301|36036
3|20220427-fpw|i5|1|4|16|250|rw|17292|17566|1.0158454776775387|20834602670|3|3|0|48464933|83076|902775|47479084|39941577|80|16611|96157|204894|37372
3|20220427-fpw|i5|1|8|16|250|rw|16963|17566|1.0355479573188704|21178677993|3|3|0|48831095|86077|920158|47824859|40315236|81|16623|109174|231388|36229
3|20220427-fpw|i5|1|16|16|250|rw|15159|17566|1.1587835609209052|22776512965|3|3|0|50868368|99579|1029278|49739511|41083117|81|16744|133150|279833|34168
3|20220427-fpw|i5|1|32|16|250|rw|11691|17566|1.5025233085279275|26852644827|5|5|0|56890090|154314|1333012|55402763|42222939|81|17171|174353|368045|32282
3|20220427-fpw|i5|1|64|16|250|rw|12122|17566|1.4491008084474508|26248230427|4|4|0|55699901|154306|1284816|54260777|41833948|83|16852|236653|511580|31582
3|20220427-fpw|i5|2|1|16|250|rw|15132|17566|1.160851176315094|24044499864|3|3|0|45081806|33805|1033471|44014530|39630200|80|17990|109141|229844|36360
3|20220427-fpw|i5|2|2|16|250|rw|15295|17566|1.1484798953906505|23406173068|3|3|0|43964344|32768|1022601|42908975|39548151|78|17525|106152|223522|35740
3|20220427-fpw|i5|2|4|16|250|rw|17853|17566|0.9839242704307399|21583245431|3|3|0|42211044|19630|876610|41314804|39035447|80|16436|99460|209683|37371
3|20220427-fpw|i5|2|8|16|250|rw|17433|17566|1.0076292089714909|21749922635|3|3|0|42204846|21208|898015|41285623|39199190|81|16265|111866|234482|35999
3|20220427-fpw|i5|2|16|16|250|rw|16396|17566|1.0713588680165893|22294692445|3|3|0|43228381|24973|954429|42248979|39477092|79|16194|132845|279332|33679
3|20220427-fpw|i5|2|32|16|250|rw|12463|17566|1.4094519778544492|26577057983|4|4|0|48250424|37699|1255664|46957061|40777575|79|16781|176017|365712|31582
3|20220427-fpw|i5|2|64|16|250|rw|12629|17566|1.3909256473196612|26422718154|4|4|0|48372047|35993|1238669|47097386|41018033|81|16815|239111|515776|31513
3|20220427-fpw|i5|4|1|16|250|rw|16702|17566|1.0517303316968027|21046064955|3|3|0|28082288|8227|938598|27135464|32455450|74|15382|88198|181174|33201
3|20220427-fpw|i5|4|2|16|250|rw|16614|17566|1.0573010713855784|21060835044|3|3|0|28113112|7639|943769|27161705|32413138|75|15192|87678|179660|33154
3|20220427-fpw|i5|4|4|16|250|rw|18676|17566|0.9405654315699293|19631175593|3|3|0|29121256|5157|840091|28276008|33993122|77|15168|87186|179053|35896
3|20220427-fpw|i5|4|8|16|250|rw|18435|17566|0.9528614049362626|19697289643|3|3|0|29100022|5352|850758|28243912|33965458|77|15026|99489|203635|34499
3|20220427-fpw|i5|4|16|16|250|rw|17419|17566|1.0084390607956828|20572284667|3|3|0|29247131|5956|900378|28340797|33928399|76|14709|119921|244968|31954
3|20220427-fpw|i5|4|32|16|250|rw|13077|17566|1.343274451326757|23963725631|4|4|0|28752546|8698|1199313|27544536|33399078|75|14106|147263|309547|28741
3|20220427-fpw|i5|4|64|16|250|rw|13313|17566|1.3194621798242319|23775197405|4|4|0|28906161|9462|1177826|27718872|33728621|77|14051|206881|451917|28279
3|20220427-fpw|i5|8|1|16|250|rw|16083|17566|1.0922091649567867|21570847648|3|3|0|27154684|2803|974075|26177806|32712351|78|15069|144746|295685|33948
3|20220427-fpw|i5|8|2|16|250|rw|15882|17566|1.1060319858959828|21520181203|3|3|0|27240914|2483|986825|26251606|32795871|79|14888|144421|294860|33842
3|20220427-fpw|i5|8|4|16|250|rw|17834|17566|0.9849725243916115|20005283674|3|3|0|27217204|1622|878964|26336618|32847674|78|14462|141738|288978|35084
3|20220427-fpw|i5|8|8|16|250|rw|17566|17566|1|20095248712|3|3|0|27159894|1812|892178|26265904|32769627|78|14214|153529|312693|33719
3|20220427-fpw|i5|8|16|16|250|rw|16499|17566|1.064670586096127|20790076202|3|3|0|27063494|2064|949722|26111707|32584574|77|13535|171928|350235|30631
3|20220427-fpw|i5|8|32|16|250|rw|12280|17566|1.4304560260586319|25190476194|4|4|0|27300545|3219|1276263|26021064|32667031|79|13330|204867|423313|28141
3|20220427-fpw|i5|8|64|16|250|rw|12886|17566|1.3631848517771226|24434224107|4|4|0|27323773|3163|1216362|26104248|32721077|78|13212|273822|566718|27625
3|20220427-fpw|i5|16|1|16|250|rw|14324|17566|1.2263334264172019|23612261587|4|4|0|26462346|1163|1090324|25370859|31993723|81|14516|249559|516411|33941
3|20220427-fpw|i5|16|2|16|250|rw|14170|17566|1.2396612561750175|23495889100|4|4|0|26383732|1064|1103188|25279480|31925542|82|14504|249497|516264|34045
3|20220427-fpw|i5|16|4|16|250|rw|15364|17566|1.1433220515490758|22395504806|3|3|0|26969795|830|1016725|25952240|32643638|82|13772|252794|516173|34751
3|20220427-fpw|i5|16|8|16|250|rw|15118|17566|1.1619261807117343|22539012917|3|3|0|26970330|869|1033699|25935761|32629309|81|13633|265303|541346|33490
3|20220427-fpw|i5|16|16|16|250|rw|14383|17566|1.221302927066676|23199748452|4|4|0|26941624|916|1085990|25854719|32595199|82|13433|282552|584864|31578
3|20220427-fpw|i5|16|32|16|250|rw|11089|17566|1.5840923437640906|27890922559|5|5|0|27050422|1283|1410145|25638996|32567318|84|13769|320749|663347|29162
3|20220427-fpw|i5|16|64|16|250|rw|11416|17566|1.5387175893482832|27278161978|5|5|0|27021230|1322|1370343|25649564|32569892|85|13699|377169|811278|28808
3|20220427-fpw|i5|32|1|16|250|rw|11405|17566|1.540201665935993|28220986081|5|5|0|26769534|554|1359231|25409747|32346527|92|14598|466211|977098|35511
3|20220427-fpw|i5|32|2|16|250|rw|11533|17566|1.5231076042660192|27656664740|5|5|0|26564431|559|1345876|25217998|32089212|90|14372|450257|968046|34952
3|20220427-fpw|i5|32|4|16|250|rw|12110|17566|1.4505367464905037|26680403172|4|4|0|26884339|544|1280070|25603726|32510332|91|13850|465933|975683|36159
3|20220427-fpw|i5|32|8|16|250|rw|11918|17566|1.473905017620406|26911644226|4|4|0|26871146|550|1300108|25570488|32486756|91|13640|470966|1000835|34802
3|20220427-fpw|i5|32|16|16|250|rw|11232|17566|1.5639245014245013|28008083723|5|5|0|26945237|554|1380583|25564102|32531478|94|13342|492807|1047121|32525
3|20220427-fpw|i5|32|32|16|250|rw|9321|17566|1.884561742302328|32149305713|6|6|0|27064576|699|1665725|25398152|32595323|94|12708|537339|1117539|28512
3|20220427-fpw|i5|32|64|16|250|rw|9630|17566|1.8240913811007269|31364833727|5|5|0|27135129|664|1613360|25521105|32701289|93|12902|591414|1281608|29156
3|20220427-fpw|i5|1|1|16|1000|ro|58839|49988|0.8495725624160846|150|2|2|0|75567|3|283|75281|78756873|71|48575|244493|492094|48683
3|20220427-fpw|i5|1|2|16|1000|ro|60531|49988|0.8258247839949778|505|2|2|0|63768|3|344|63420|77852424|70|47841|241448|486128|47949
3|20220427-fpw|i5|1|4|16|1000|ro|58648|49988|0.8523393807120447|89|2|2|0|72134|3|358|71773|77943289|71|48043|241769|486507|48150
3|20220427-fpw|i5|1|8|16|1000|ro|57533|49988|0.8688578728729599|2039|2|2|0|69695|3|308|69384|79096483|71|48703|245133|493475|48812
3|20220427-fpw|i5|1|16|16|1000|ro|57276|49988|0.8727564774076402|3666|2|2|0|76610|3|254|76352|78985386|72|48706|245226|493454|48815
3|20220427-fpw|i5|1|32|16|1000|ro|58539|49988|0.8539264422009258|2261|2|2|0|68180|3|309|67867|78094234|71|48163|242400|487769|48271
3|20220427-fpw|i5|1|64|16|1000|ro|57052|49988|0.8761831311785739|4108|2|2|0|79672|4|364|79303|79000851|72|48622|245398|493833|48732
3|20220427-fpw|i5|2|1|16|1000|ro|60843|49988|0.8215899939187745|325|1|1|0|64004|2|263|63738|76891116|69|44916|238720|480913|45042
3|20220427-fpw|i5|2|2|16|1000|ro|62104|49988|0.8049078964317918|163|1|1|0|62489|2|251|62236|76925146|68|44735|238761|481371|44862
3|20220427-fpw|i5|2|4|16|1000|ro|60939|49988|0.8202957055416071|429|1|1|0|64231|2|235|63993|77672716|71|45300|240940|485647|45427
3|20220427-fpw|i5|2|8|16|1000|ro|59147|49988|0.8451485282431906|1684|1|1|0|65125|3|266|64856|77595877|70|45232|241151|485945|45361
3|20220427-fpw|i5|2|16|16|1000|ro|61794|49988|0.8089458523481244|1281|1|1|0|63306|2|251|63052|76227900|69|44545|236965|477378|44671
3|20220427-fpw|i5|2|32|16|1000|ro|59487|49988|0.8403180526837797|4797|1|1|0|65500|3|210|65288|77412123|71|45150|240233|484132|45277
3|20220427-fpw|i5|2|64|16|1000|ro|60699|49988|0.8235391027858778|2653|1|1|0|64155|2|203|63950|76857450|70|44721|238658|481035|44848
3|20220427-fpw|i5|4|1|16|1000|ro|62484|49988|0.8000128032776391|119|2|2|0|30660|3|193|30464|77427082|70|42733|232074|468028|42863
